Lyric,label,clean_lyrics
swizz beatz  slim thug swizz beatz dc destiny child slim thug   slim thug you need to stop playing 'round with all them clowns and the wankstas good girls gotta get down with the gangsta's go 'head girl put some back and some neck up on it while i stand up in the background and check up on it   beyoncé ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight   beyoncé if you got it flaunt it boy i know you want it while i turn around you watch me check up on it ooh you watchin' me shake it i see it in ya face ya can't take it it's blazin' you watch me in amazement you can look at it as long as you don't grab it if you don't go braggin' i might let you have it you think that i'm teasin' but i ain't got no reason i'm sure that i can please ya but first i gotta read you   beyoncé ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight   beyoncé i can tell you wanna taste it but i'ma make you chase it you've got to be patient i like my men patient more patience you take my get you in more places you can't be abrasive has to know to pace it if i let you get up on it you gotta make a promise that you gon' put it on me like no one's put it on me don't bore me just show me all men talk but don't please i can be a tease but i really wanna please you   beyoncé ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight  4 slim thug i'm checking on you boo do what you do and while you dance i'ma glance at this beautiful view to keep my hands in my pants i need to glue 'em with glue i'm in a trance all eyes on you and your crew me and my man's don't dance but to feel y'all bump and grind it won't hurt if you gon' try one time they all hot but let me see this one's mine it's slim thuga and dc outta htown   beyoncé ooh boy you looking like you like what you see yeah yeah won't you come over and check up on it i'ma let you work up on it all my ladies ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight yeah check on it check on it check on it check on it ooh boy you looking like you like what you see won't you come over and check up on it i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it dip it pop it twerk it stop it check on me tonight hey ooh boy you looking like you like what you see won't you come over and check up on it you so sexy boy i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it and i know you want it dip it pop it twerk it stop it check on me tonight so baby check up on me ooh boy you looking like you like what you see he having such a good time won't you come over and check up on it i'm gonna work it baby you're mine i'ma let you work up on it ladies let 'em check up on it watch it while he check up on it all mine all mine dip it pop it twerk it stop it check on me tonight,Beyonce,swizz beatz   slim thug swizz beatz dc destiny child slim thug    slim thug need stop play round clown wanksta good girl get to gangsta head girl neck stand background check    beyoncé ooh boy look like like will come check let work lady let them check watch check dip pop twerk stop check tonight    beyoncé get flaunt boy know want turn watch check ooh watchin shake ya face ya blazin watch amazement look long grab braggin let think teasin be get reason sure ya get to read    beyoncé ooh boy look like like will come check let work lady let them check watch check dip pop twerk stop check tonight ooh boy look like like will come check let work lady let them check watch check dip pop twerk stop check tonight    beyoncé tell wanna taste chase get patient like man patient patience place abrasive know pace let get to promise gon like bore man talk tease wanna    beyoncé ooh boy look like like will come check let work lady let them check watch check dip pop twerk stop check tonight ooh boy look like like will come check let work lady let them check watch check dip pop twerk stop check tonight   slim thug check boo dance glance beautiful view hand pant need glue them glue trance eye crew man dance feel you bump grind will hurt gon try time hot let slim thuga dc outta htown    beyoncé ooh boy look like like yeah yeah will come check let work lady lady let them check watch check dip pop twerk stop check tonight yeah check check check check ooh boy look like like will come check let work lady let them check watch check dip pop twerk stop check tonight hey ooh boy look like like will come check sexy boy let work lady let them check watch check know want dip pop twerk stop check tonight baby check ooh boy look like like have good time will come check go to work baby let work lady let them check watch check dip pop twerk stop check tonight
beyoncé if the storm comes if we burn up if the wells run dry you're my reason to believe in another life   beyoncé if it all ends and it's over if the sky falls fire best believe me you will see me on the other side   beyoncé if we wake up lose our patience or even lose our lives oh i'll feel lucky to say that you've been a friend of mine   beyoncé best believe me you will see me on the other side   bankulli  beyoncé sọ kalẹ sọ kalẹ sọ kalẹ wá wá o wá o wá wọnú ọkàn mi lọ olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu oluwa mababu katika mawingu sọ kalẹ mababu katika mawingu,Beyonce,beyoncé storm come burn well run dry reason believe life    beyoncé end sky fall fire well believe    beyoncé wake lose patience lose life oh feel lucky friend    beyoncé well believe    bankulli   beyoncé sọ kalẹ sọ kalẹ sọ kalẹ wá wá o wá o wá wọnú ọkàn mi lọ olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu olúwa mababu katika mawingu sọ kalẹ mababu katika mawingu oluwa mababu katika mawingu sọ kalẹ mababu katika mawingu
you know i hate sleeping alone but you said that you would soon be home but baby that was a long time ago i'm not feelin' it i'm not feelin' it on top of you not callin' me back you see i bet you think it's all on track and you actin' like it's all o' that i'm not feelin' it i'm not feelin' it let's go let's go little kitty cat i think it's time to go let's go little kitty cat he don't want no mo' let's go little kitty cat quite frankly no more givin' it i'm not feelin' it   it's like we at two places but different paces we in trouble but you won't meet me at the  it hurts it feels deserted did you forget where your heart lives  pre what about my body body you don't want my body body acting like i'm not nobody you gon' make me call somebody what about my body body what about my body body you would rather go and party somehow somewhere i'll be naughty   you know i hate sleeping alone but you said that you would soon be home but baby that was a long time ago i'm not feelin' it i'm not feelin' it on top of you not callin' me back you see i bet you think it's all on track and you actin' like it's all o' that i'm not feelin' it i'm not feelin' it let's go let's go little kitty cat i think it's time to go let's go little kitty cat he don't want no mo' let's go little kitty cat quite frankly no more givin' it i'm not feelin' it   let me show you how to get there take a left to compassion lights will be flashin' keep straight and you'll see the sun right there affection you're in the wrong direction if i get caught see it just seems that you don't care  pre what about my body body you don't want my body body acting like i'm not nobody you gon' make me call somebody what about my body body what about my body body you would rather go and party somehow somewhere i'll be naughty   you know i hate sleeping alone but you said that you would soon be home said that you would soon be home but baby that was a long time ago i'm not feelin' it i'm not feelin' it on top of you not calling me back you see i bet you think it's all on track and you actin' like it's all o' that i'm not feeling it i'm not feeling it let's go let's go little kitty cat i think it's time to go he don't want no mo' let's go little kitty cat quite frankly no more givin' it i'm not feelin' it   i'm taking back the things i got from you you and that includes my sweet little nookie too too let's go let's go let's go little kitty cat kitty cat he don't want you anymore no uh uh uh let's go let's go let's go little kitty cat kitty cat he don't want you anymore no ooh ooh   got diamonds on my neck got diamonds on my records since 6 i was coming down reppin' texas how you gon' neglect this you is just a hot mess you can call tyrone you ain't gots to lie craig  pre variation what about my body body what about by my body body i'm in the house all alone you rather go and party what about my body body you don't want my body body acting like i'm nobody you gon' make me call somebody   let's go let's go little kitty cat i think it's time to go let's go little kitty cat he ain't want no mo' let's go little kitty cat no mo' getting' it i'm not feelin' it,Beyonce,know hate sleep say soon home baby long time ago feelin feelin callin bet think track actin like o feelin feelin let let little kitty cat think time let little kitty cat want mo let little kitty cat frankly givin feelin    like place different pace trouble will meet   hurt feel deserted forget heart live   pre body body want body body act like gon somebody body body body body party naughty    know hate sleep say soon home baby long time ago feelin feelin callin bet think track actin like o feelin feelin let let little kitty cat think time let little kitty cat want mo let little kitty cat frankly givin feelin    let left compassion light flashin straight sun right affection wrong direction catch care   pre body body want body body act like gon somebody body body body body party naughty    know hate sleep say soon home say soon home baby long time ago feelin feelin call bet think track actin like o feel feel let let little kitty cat think time want mo let little kitty cat frankly givin feelin    take thing get include sweet little nookie let let let little kitty cat kitty cat want anymore uh uh uh let let let little kitty cat kitty cat want anymore ooh ooh    get diamond neck get diamond record come reppin texas gon neglect hot mess tyrone be got lie craig   pre variation body body body body house party body body want body body act like gon somebody    let let little kitty cat think time let little kitty cat be want mo let little kitty cat mo get feelin
baby put your arms around me tell me i'm a problem know i'm not the girl you thought you knew and that you wanted underneath the pretty face is something complicated i come with a side of trouble but i know that's why you're staying   because you're no angel either baby 'cause you're no angel either baby 'cause you're no angel either baby 'cause you're no angel either baby   no i'm not an angel either but at least i'm trying i know i drive you crazy but would you rather that i be a machine who doesn't notice when you late or when you're lying i love you even more than who i thought you were before   because you're no angel either baby 'cause you're no angel either baby 'cause you're no angel either baby 'cause you're no angel either baby   tell me do you wanna ride tell me do you wanna ride ride around ride around ride around will you ride around with that htown if there's candles near your bed no need for a spell stop acting so scared just do what i tell first both of my legs go back on your head and whatever you want yeah baby i'll bet it comes true   baby put your arms around me tell me i'm a problem know i'm not the girl you thought you knew and that you wanted underneath the pretty face is something complicated i come with a side of trouble but i know that's why you're staying   because you're no angel either baby 'cause you're no angel either baby 'cause you're no angel either baby 'cause you're no angel either baby   no no no no no no no no no no no no no no no no  no no no no no no no no no no no no no no no no no no,Beyonce,baby arm tell problem know girl think know want underneath pretty face complicated come trouble know stay    angel baby 'cause angel baby 'cause angel baby 'cause angel baby    angel try know drive crazy machine notice late lie love think    angel baby 'cause angel baby 'cause angel baby 'cause angel baby    tell wanna ride tell wanna ride ride ride ride ride htown candle near bed need spell stop act scared tell leg head want yeah baby bet come true    baby arm tell problem know girl think know want underneath pretty face complicated come trouble know stay    angel baby 'cause angel baby 'cause angel baby 'cause angel baby     
who wants that perfect love story any way anyway cliché cliché cliché cliché who wants that hero love that saves the day anyway cliché cliché cliché cliché what about the bad guy goes good yeah an innocent love unmisunderstood yeah black hour glass hour glass toast to cliché is in a dark past toast to cliché is in a dark past  i don't care if we on the run baby long as i'm next to you and if loving you is a crime tell me why do i bring out the best in you  i hear sirens while we make love loud as hell but they don't know they're nowhere near us i will hold your heart and your gun i don't care if they come no i know it's crazy but  they can take me now that i found the places that you take me without you i got nothing to lose  who wants that perfect love story any way anyway cliché cliché cliché cliché who wants that hero love that saves the day anyway cliché cliché cliché cliché what about the bad guy goes good yeah an innocent love unmisunderstood yeah black hour glass hour glass toast to cliché is in a dark past toast to cliché is in a dark past  i don't care if they give me life i get all of my life from you and if loving you had a price i would pay my life for you  i hear sirens while we make love loud as hell but they don't know they're nowhere near us i will hold your heart and your gun i don't care if they come no i know it's crazy but  they can take me now that i found the places that you take me without you i got nothing to lose  i don't care i'll never give it up give it up give it up give it all away no i swear i'll never give it up give it up give it up give it all away i don't care i'll never give it up give it up give it up give it all away no i swear i'll never give it up give it up give it up give it all away without you i got nothing to lose,Beyonce,want perfect love story way cliché cliché cliché cliché want hero love save day cliché cliché cliché cliché bad guy go good yeah innocent love unmisunderstood yeah black hour glass hour glass toast cliché dark past toast cliché dark past   care run baby long love crime tell bring good   hear siren love loud hell know near hold heart gun care come know crazy   find place get lose   want perfect love story way cliché cliché cliché cliché want hero love save day cliché cliché cliché cliché bad guy go good yeah innocent love unmisunderstood yeah black hour glass hour glass toast cliché dark past toast cliché dark past   care life life love price pay life   hear siren love loud hell know near hold heart gun care come know crazy   find place get lose   care away swear away care away swear away get lose
if i ain't got nothing i got you if i ain't got something i don't give a damn 'cause i got it with you i don't know much about algebra but i know  equals  and it's me and you that's all we'll have when the world is through    'cause baby we ain't got nothing without love darling you got enough for the both of us so come on baby make love to me  post  when my days look low pull me in close and don't let me go make love to me so when the world's at war let our love heal us all right now baby make love to me we me me me oh make love to me   hey i don't know much about guns but i i've been shot by you hey and i don't know when i'm gon' die but i hope that i'm gon' die by you hey i don't know much about fighting but i i know i will fight for you hey just when i ball up my fist i realize i'm laying right next to you    baby we ain't got nothing but love and darling you got enough for the both of us ooh make love to me  post  when my days look low pull me in close and don't let me go make love to me so when the world's at war let our love heal us all help me let down my guard make love to me me me me me oh oh make love to me me me me me,Beyonce,be get get be get damn 'cause get know algebra know   equal   world     'cause baby be get love darle get come baby love   post   day look low pull close let love world war let love heal right baby love oh love    hey know gun shoot hey know gon die hope gon die hey know fighting know fight hey ball fist realize lay right     baby be get love darling get ooh love   post   day look low pull close let love world war let love heal help let guard love oh oh love
this is just another day that i would spend waitin' for the right one staring at the night and wishin' i could be the one to feel the warm sun  pre  you're a dream but i'm wide awake i'm in heaven for heaven's sake so get ready get ready i'm ready now get ready i could never need you more than now   you were worth the waiting for you the one that i adore hold on to you tight for once in my life you were worth the waiting for you the one that i adore this kind of love you'll only find once in a lifetime once in a lifetime   tell me that you're living in a place where no one else can find you tell me that you're singing out my name hoping that i'll hear you  pre  tell me no and i'll fade away but this is lovin' that i won't waste so get ready get ready i'm ready now get ready i could never need you more than now   you were worth the waiting for you the one that i adore hold on to you tight for once in my life you were worth the waiting for you the one that i adore this kind of love you'll only find once in a lifetime once in a lifetime   what are the words i'm needin' to hear how do i know if i'll ever love again seeing your face makes everything clear clear clear and i'll never be the same   you were worth the waiting for you the one that i adore hold on to you tight for once in my life you were worth the waiting for you the one that i adore this kind of love you'll only find once in a lifetime once in a lifetime,Beyonce,day spend waitin right stare night wishin feel warm sun   pre   dream wide awake heaven heaven sake ready ready ready ready need    worth wait adore hold tight life worth wait adore kind love find lifetime lifetime    tell live place find tell singe hope hear   pre   tell fade away lovin' will waste ready ready ready ready need    worth wait adore hold tight life worth wait adore kind love find lifetime lifetime    word needin hear know love see face make clear clear clear    worth wait adore hold tight life worth wait adore kind love find lifetime lifetime
to the left to the left to the left to the left mmm   to the left to the left everything you own in the box to the left in the closet that's my stuff yes if i bought it please don't touch don't touch and keep talking that mess that's fine but could you walk and talk at the same time and it's my name that's on that jag so remove your bags let me call you a cab  pre standing in the front yard tellin' me how i'm such a fool talkin' 'bout how i'll never ever find a man like you you got me twisted   you must not know 'bout me you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute baby you must not know 'bout me you must not know 'bout me i can have another you by tomorrow so don't you ever for a second get to thinking you're irreplaceable   so go ahead and get gone call up that chick and see if she's home oops i bet you thought that i didn't know what did you think i was putting you out for 'cause you was untrue rollin' her 'round in the car that i bought you baby drop them keys hurry up before your taxi leaves  pre standing in the front yard tellin' me how i'm such a fool talkin' 'bout how i'll never ever find a man like you you got me twisted   you must not know 'bout me you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute baby you must not know 'bout me you must not know 'bout me i will have another you by tomorrow so don't you ever for a second get to thinking you're irreplaceable irreplaceable   so since i'm not your everything irreplaceable how about i'll be nothing nothing nothing at all to you nothing baby i won't shed a tear for you i won't shed a tear i won't lose a wink of sleep 'cause the truth of the matter is replacing you was so easy  interlude to the left to the left to the left to the left mmm to the left to the left everything you own in the box to the left to the left to the left don't you ever for a second get to thinking you're irreplaceable   you must not know 'bout me you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute baby you must not know 'bout me you must not know 'bout me i can have another you by tomorrow so don't you ever for a second get to thinking you must not know 'bout me baby yeah you must not know 'bout me i could have another you in a minute matter of fact he'll be here in a minute you can pack all your bags we're finished you must not know 'bout me 'cause you made your bed now lay in it you must not know 'bout me i can have another you by tomorrow don't you ever for a second get to thinking you're irreplaceable,Beyonce,left left left left mmm    left left box left closet stuff yes buy touch touch talk mess fine walk talk time jag remove bag let cab   pre stand yard tellin fool talkin 'bout find man like get twisted    know 'bout know 'bout minute matter fact minute baby know 'bout know 'bout tomorrow think irreplaceable    ahead go chick home oop bet think know think put 'cause untrue rollin round car buy baby drop key hurry taxi leave   pre stand yard tellin fool talkin 'bout find man like get twisted    know 'bout know 'bout minute matter fact minute baby know 'bout know 'bout tomorrow think irreplaceable irreplaceable    irreplaceable baby will shed tear will shed tear will lose wink sleep 'cause truth matter replace easy   interlude left left left left mmm left left box left left left think irreplaceable    know 'bout know 'bout minute matter fact minute baby know 'bout know 'bout tomorrow think know 'bout baby yeah know 'bout minute matter fact minute pack bag finish know 'bout 'cause bed lie know 'bout tomorrow think irreplaceable
i lay alone awake at night sorrow fills my eyes but i'm not strong enough to cry despite of my disguise i'm left with no shoulder but everybody wants to lean on me i guess i'm their soldier well who's gonna be mine   who's there to save the hero when she's left all alone and she's crying out for help who's there to save the hero who's there to save the girl after she saves the world after she saves the world   i bottle all my hurt inside i guess i'm living a lie inside my mind each day i die what can bring me back to life a simple word a gesture someone to say you're beautiful come find this buried treasure rainbows lead to a pot of gold   who's there to save the hero when she's left all alone and she's crying out for help who's there to save the hero who's there to save the girl after she saves the world after she saves the world after she saves the world after she saves the world after she saves the world   i've given too much of myself and now it's driving me crazy i'm crying out for help sometimes i wish someone would just come here and save me save me from myself   who's there to save the hero when she's left all alone and she's crying out for help who's there to save the hero who's there to save the girl after she saves the world after she saves the world after she saves the world after she saves the world after she saves the world   after she saves the world after she saves the world,Beyonce,lay awake night sorrow fill eye strong cry despite disguise leave shoulder everybody want lean guess soldier go to    save hero leave cry help save hero save girl save world save world    bottle hurt inside guess live lie inside mind day die bring life simple word gesture beautiful come find bury treasure rainbow lead pot gold    save hero leave cry help save hero save girl save world save world save world save world save world    give drive crazy cry help wish come save save    save hero leave cry help save hero save girl save world save world save world save world save world    save world save world
beyoncé  young buck give it to mama give it give it give it to mama mama come on give it give it give it to mama mama get'em b give it give it give it to mama mama here we go give it young buck beyoncé give it to mama mama hey   beyoncé for some strange reason youre done pleasin' me like it's okay like a perm thats been left too long it's starts to burn the result is it just won't take i can see now it's all coming so clear to me now i can see misinterpreted all my naiveness was just thinking if i had no you than i can't do my stock just went up over  million  hook beyoncé so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh give it to mama go go go oh oh go go go oh oh go go go oh oh go go red light green light   beyoncé some see me say i should be trophied cause it gets no stronger ladies y'all know yeah girl ya'll know this pimp shit gets no older is that a threat what's another threat yep thats another threat im immune you can get no colder you got the green light you the king right you holdin' up traffic green means go  prehook beyoncé go go go oh oh go go go oh oh go go go oh oh go go red light green light i said youre holdin' up traffic green means go  hook  beyoncé so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh give it to mama ain't no problem you can go go go go oh oh i will find somebody else go go go oh oh so why not move along go go go oh oh you got the green light so you can go go go go oh oh go go red light green light   beyoncé i gave all i could give my love my heart now we're facing the end from what you did from the start my love   young buck  beyoncé ive been sittin' at this red light ready to go you know i slowed down once but i won't no mo' baby girl hold on better buckle your seat belt i told you to holla when he left i know he tried to buy your heart with a black car big old mansion with a big old backyard but if he was that smart homeboy would already know put a queen of your team the hoes got to go shorty lets roll if you ready to ride he've been parked to long let me put it in drive ain't nothin' like thug love and thats real i'm a lay back you grab the wheel i can handle it get the candles lit got to take advantage of every chance you get so if ya'll ain't hear me b let'em know you're holdin' up traffic green means go oooh  hook  beyoncé so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh so if you want to uhhuh uh uh you got the green light uhhuh uh uh give it to mama ain't no problem you can go go go go oh oh i will find somebody else go go go oh oh so why not move along go go go oh oh you got the green light so you can go go go go oh oh go go red light green light,Beyonce,beyoncé   young buck mama mama mama come mama mama get'em b mama mama young buck beyoncé mama mama hey    beyoncé strange reason pleasin like okay like perm s leave long start burn result will come clear misinterpret naiveness think stock go     hook beyoncé want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh mama oh oh oh oh oh oh red light green light    beyoncé trophie cause get strong lady you know yeah girl ya'll know pimp shit get old threat threat yep s threat m immune cold get green light king right holdin traffic green mean   prehook beyoncé oh oh oh oh oh oh red light green light say holdin traffic green mean   hook   beyoncé want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh mama ai problem oh oh find somebody oh oh oh oh get green light oh oh red light green light    beyoncé give love heart face end start love    young buck   beyoncé ve sittin red light ready know slow will mo baby girl hold well buckle seat belt tell holla leave know try buy heart black car big old mansion big old backyard smart homeboy know queen team hoe get shorty let roll ready ride he've park long let drive be nothing like thug love s real lay grab wheel handle candle light get advantage chance ya'll be hear b let'em know holdin traffic green mean oooh   hook   beyoncé want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh want uhhuh uh uh get green light uhhuh uh uh mama ai problem oh oh find somebody oh oh oh oh get green light oh oh red light green light
beyoncé everybody say hey ms carter hey ms carter i'm just checkin to make sure y'all still out there all the way in the back say hey ms carter hey ms carter to my right say hey ms carter hey ms carter to my left say hey ms carter hey ms carter everybody put your hands together like this everybody put your hands together yeah now everybody say hey hey hey hey hey hey hey hey even louder hey hey hey hey hey hey hey hey   beyoncé say i ain't worried doin me tonight sing i ain't worried doin' me tonight louder a little sweat ain't never hurt nobody sing a little sweat ain't never hurt nobody while y'all standin' on the wall sing while y'all standin on the wall im the one tonight gettin' bodied im the one tonight gettin' bodied say get me bodied sing get me bodied get me bodied get me bodied you want my body sing you want my body get me bodied  verse beyoncé baby all i want is to let it go ain't no worries no we can dance all night get me bodied that means come closer to me while we grind to the beat and your body baby all i need is to let it be ain't no worry no boy dance with me feel my body that means come closer to me while we grind to the beat and your body   beyoncé i aint worried doin' me tonight ain't no shame 'cause i gotta get mine swing my hair and kick off my shoes call me boy and let me work on you i ain't worried doin' me tonight a little sweat ain't never hurt nobody while y'all standin' on the wall i'm the one tonight gettin' bodied gettin' bodied gettin' bodied gettin' bodied gettin' bodied you want my body won't you get my body you want my body won't you get my body yeah  interlude beyoncé ladies and gentlemen please give it up for solange hey  dance break beyoncé  solange drop down low and sweep the floor with it dropdrop down low and sweep the floor with it drop down low and sweep the floor with it dropdrop down low and sweep the floor with it oh nono pat your weave ladies patpatpat your weave ladies watch it while he check up on it pat your weave ladies patpatpat your weave ladies watch it while he check up on it ticktickticktick fight now ticktickticktickticktick fight now ticktickticktick fight now ticktickticktickticktick fight now pose for the camera now flickflick pose for the camera now flickflick pose for the camera now flickflick pose for the camera now flickflick do an old school dance an old school dance an old school dance do an old school do an old school dance an old school dance an old school dance do an old school stop now cool off cool off cool off cool off drop and cool off cool off cool off cool off oh wind it back girl wind it back girl make your hair touch the floor wind it back wind it back girl wind it back girl make your hair touch the floor wind it back do the scissor leg touch your heels touch your toes do the scissor leg touch your heels touch your toes do the scissor leg touch your heels touch your toes do the scissor leg touch your heels touch your toes do the naomi campbell walk naomi campbell walk walk across the room like naomi campbell do the naomi campbell walk naomi campbell walk walk across the room like naomi campbell snap for the kids snap for the kids snap in a circle three times snap for the kids snap for the kids snap in a circle three times i touch your body while you touch my body we touchin' bodies tonight we gettin' bodied i touch your body while you touch my body we touchin' bodies tonight we gettin' bodied,Beyonce,beyoncé everybody hey ms carter hey ms carter checkin sure you way hey ms carter hey ms carter right hey ms carter hey ms carter left hey ms carter hey ms carter everybody hand like everybody hand yeah everybody hey hey hey hey hey hey hey hey louder hey hey hey hey hey hey hey hey    beyoncé be worried doin tonight sing be worried do tonight louder little sweat be hurt sing little sweat be hurt you standin wall sing you standin wall m tonight gettin bodied m tonight gettin bodied bodied sing bodied bodied bodied want body sing want body bodied   verse beyoncé baby want let be worry dance night bodied mean come close grind beat body baby need let be worry boy dance feel body mean come close grind beat body    beyoncé be not worried do tonight be shame 'cause get to swing hair kick shoe boy let work be worried do tonight little sweat be hurt you standin wall tonight gettin bodied gettin bodied gettin bodied gettin bodied gettin bodied want body will body want body will body yeah   interlude beyoncé lady gentleman solange hey   dance break beyoncé   solange drop low sweep floor dropdrop low sweep floor drop low sweep floor dropdrop low sweep floor oh nono pat weave lady patpatpat weave lady watch check pat weave lady patpatpat weave lady watch check ticktickticktick fight ticktickticktickticktick fight ticktickticktick fight ticktickticktickticktick fight pose camera flickflick pose camera flickflick pose camera flickflick pose camera flickflick old school dance old school dance old school dance old school old school dance old school dance old school dance old school stop cool cool cool cool drop cool cool cool cool oh wind girl wind girl hair touch floor wind wind girl wind girl hair touch floor wind scissor leg touch heel touch toe scissor leg touch heel touch toe scissor leg touch heel touch toe scissor leg touch heel touch toe naomi campbell walk naomi campbell walk walk room like naomi campbell naomi campbell walk naomi campbell walk walk room like naomi campbell snap kid snap kid snap circle time snap kid snap kid snap circle time touch body touch body touchin body tonight gettin bodied touch body touch body touchin body tonight gettin bodied
being black maybe that the reason why they always mad,Beyonce,black maybe reason mad
mr vegas your body turn up me say turn up turn up gyal you hot like the sun so you turn up turn up your body turn up me say turn up turn up gyal you hot like the sun so you turn up beyonce ya wind fi me ya wind fi me   beyoncé my body is magnified in the sun set me alight my body and your delights burn me up set me alight  pre beyoncé i can't deny your desire feel like i'm on fire when you touch me i feel the flame lickin' at my feet   beyoncé can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun   beyoncé let's get to huggin' and kissin' don't know the floor from the ceilin' we cooked it up in the kitchen nobody hotter than you you know that i'm twerkin' and give you somethin' that's worth it but dddaddy that's perfect this 'yoncé only for you all that ocean can't you see it mix up passion with fruit sangria bb cubana i que lindo ya tu sabes camino como cocino primo there's only one thing on my mind i wanna love you long time want you to watch me while i wind want you to love me long time we're just havin' such a good time over and over we find with the flame lickin' at my feet kiss you while the sun kisses me   beyoncé can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun   mr vegas mi gal move up you body cause you know seh dat you hot move up you body cause you know you can't flap 'nuff gal a watch you meh seh 'nuff gal a chat but none a dem can possess you di goodness you have wine fi me baby wine and catch when you get yah touch yah bus' a tictoc yah una make me tun' up the temperature tun' up the temperature tun' up the temperature pon you nonstop  pre beyoncé i can't deny your desire feel like i'm on fire when you touch me i feel the flame lickin' at my feet   beyoncé can you feel the heat on my skin can you feel all my lovin' you and me we're standin' on the sun can you feel my heart burnin' can you feel all my good lovin' you and me we're standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun feel everything standin' on the sun,Beyonce,mr vegas body turn turn turn gyal hot like sun turn turn body turn turn turn gyal hot like sun turn beyonce ya wind fi ya wind fi    beyoncé body magnify sun set alight body delight burn set alight   pre beyoncé deny desire feel like fire touch feel flame lickin foot    beyoncé feel heat skin feel lovin' standin sun feel heart burnin feel good lovin' standin sun feel standin sun feel standin sun feel standin sun feel standin sun    beyoncé let huggin kissin know floor ceilin cook kitchen hot know twerkin something worth dddaddy perfect yoncé ocean mix passion fruit sangria bb cubana que lindo ya tu sabes camino como cocino primo thing mind wanna love long time want watch wind want love long time havin' good time find flame lickin foot kiss sun kiss    beyoncé feel heat skin feel lovin' standin sun feel heart burnin feel good lovin' standin sun feel standin sun feel standin sun feel standin sun feel standin sun    mr vegas mi gal body cause know seh dat hot body cause know flap enough gal watch meh seh enough gal chat dem possess di goodness wine fi baby wine catch yah touch yah bus tictoc yah una tun temperature tun temperature tun temperature pon nonstop   pre beyoncé deny desire feel like fire touch feel flame lickin foot    beyoncé feel heat skin feel lovin' standin sun feel heart burnin feel good lovin' standin sun feel standin sun feel standin sun feel standin sun feel standin sun feel standin sun
